Z / PU Number,Slot,Subslot,Check in Time,Check in Operator,Location,State,Storage Unit,Storage Sub Unit,Zone State,Item State,Part Number,Lot No,Initial Quantity,Material Barcode,Estimated Current Quantity,Component Count Update,Reserved Quantity,Work Order Name,Cart Id,Splice Reel,Splice Lot Number,Splice Estimated Quantity,Splice Total Quantity,Feeder Birth Date,Components Fed,Total Components Fed,Feeder Count Update,Last Maintained,Feeder Barcode,MANUFACTURE DATE
 ,0,0,11/03/2020 12:20:06 AM,Djerentaev,SAP,Unloaded Reels,FREE, ,Active, ,1022066,1000013085,4999,1000020781,278,11/03/2020 12:20:06 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/03/2020 10:44:34 AM,Sklad,SAP_Q,Unloaded Reels,34693-0005, ,Active, ,2012602,K346931292,400,1000419289,400,11/03/2020 10:44:34 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/03/2020 10:44:41 AM,Sklad,SAP_Q,Unloaded Reels,34693-0005, ,Active, ,2012415,K346931260,1000,1000419287,1000,11/03/2020 10:44:41 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/03/2020 10:44:44 AM,Sklad,SAP_Q,Unloaded Reels,34693-0005, ,Active, ,2012603,K346931258,200,1000419286,200,11/03/2020 10:44:44 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/03/2020 10:44:47 AM,Sklad,SAP_Q,Unloaded Reels,34693-0005, ,Active, ,2012416,K346931233,400,1000419284,400,11/03/2020 10:44:47 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/03/2020 11:54:19 AM,Sklad,SAP_Q,Unloaded Reels,34693-0005, ,Active, ,2012559,K346931293,15,1000419378,15,11/03/2020 11:54:19 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/03/2020 01:01:08 PM,Sklad,SAP_Q,Unloaded Reels,34693-0005, ,Active, ,2012606,K346931294,400,1000419527,400,11/03/2020 01:01:08 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/03/2020 01:01:10 PM,Sklad,SAP_Q,Unloaded Reels,34693-0005, ,Active, ,2012608,K346931296,200,1000419526,200,11/03/2020 01:01:10 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/03/2020 01:01:14 PM,Sklad,SAP_Q,Unloaded Reels,34693-0005, ,Active, ,2012609,K346931297,1000,1000419525,1000,11/03/2020 01:01:14 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/03/2020 01:01:17 PM,Sklad,SAP_Q,Unloaded Reels,34693-0005, ,Active, ,2012607,K346931295,200,1000419524,200,11/03/2020 01:01:17 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/03/2020 01:29:54 PM,Sidelnikov,SAP_Q,Unloaded Reels,35041-0001, ,Active, ,2010830,K350410300,4,1000414330,4,11/03/2020 01:29:54 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/03/2020 01:29:57 PM,Sidelnikov,SAP_Q,Unloaded Reels,35041-0001, ,Active, ,2010831,K350410297,2,1000414327,2,11/03/2020 01:29:57 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/03/2020 01:30:00 PM,Sidelnikov,SAP_Q,Unloaded Reels,35041-0001, ,Active, ,2009555,K350410405,2,1000414326,2,11/03/2020 01:30:00 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/03/2020 01:30:11 PM,Sidelnikov,SAP_Q,Unloaded Reels,35041-0001, ,Active, ,2010839,K350410293,2,1000414328,2,11/03/2020 01:30:11 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/03/2020 01:33:25 PM,Sklad,SAP_Q,Unloaded Reels,34693-0005, ,Active, ,2012461,K346931267,1200,1000419548,1200,11/03/2020 01:33:25 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/03/2020 03:51:52 PM,Sklad,SAP_Q,Unloaded Reels,34693-0005, ,Active, ,2012429,K346931077,15,1000419600,15,11/03/2020 03:51:52 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/03/2020 03:53:35 PM,Sidelnikov,SAP_Q,Unloaded Reels,35041-0001, ,Active, ,2010840,K350410292,8,1000414332,8,11/03/2020 03:53:35 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/03/2020 03:56:33 PM,Sidelnikov,SAP_Q,Unloaded Reels,33947-0001, ,Active, ,1051848,K351200048,120,1000340967,20,11/03/2020 03:56:33 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/03/2020 03:56:36 PM,Sidelnikov,SAP_Q,Unloaded Reels,33947-0001, ,Active, ,1049081,K339470705,3,1000419154,3,11/03/2020 03:56:36 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/03/2020 05:30:13 PM,Sklad,SAP_Q,Unloaded Reels,34693-0005, ,Active, ,2012534,K346931230,500,1000419683,500,11/03/2020 05:30:13 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/03/2020 05:55:32 PM,Sklad,SAP_Q,Unloaded Reels,34693-0005, ,Active, ,2007796,K346931021,195,1000419748,195,11/03/2020 05:55:32 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/03/2020 06:41:40 PM,Sklad,SAP_Q,Unloaded Reels,34693-0005, ,Active, ,2012579,K346931085,195,1000419765,195,11/03/2020 06:41:40 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/03/2020 06:43:29 PM,Sklad,SAP_Q,Unloaded Reels,34693-0005, ,Active, ,2012601,K346931301,400,1000419766,400,11/03/2020 06:43:29 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/04/2020 05:08:34 PM,2,SAP,Unloaded Reels,FREE, ,Active, ,1000401791,1000035594,15000,1014038,15000,11/04/2020 05:08:34 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/05/2020 10:44:35 AM,Sklad,SAP_Q,Unloaded Reels,34693-0005, ,Active, ,2012427,K346931003,16,1000419867,16,11/05/2020 10:44:35 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/05/2020 10:44:39 AM,Sklad,SAP_Q,Unloaded Reels,34693-0005, ,Active, ,2012427,K346931003,24,1000419865,24,11/05/2020 10:44:39 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/05/2020 10:44:43 AM,Sklad,SAP_Q,Unloaded Reels,34693-0005, ,Active, ,2012427,K346931003,24,1000419864,24,11/05/2020 10:44:43 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/05/2020 10:52:44 AM,Sklad,SAP_Q,Unloaded Reels,34693-0005, ,Active, ,2012576,K346931042,280,1000419869,280,11/05/2020 10:52:44 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/05/2020 11:00:20 AM,Sklad,SAP_Q,Unloaded Reels,34693-0005, ,Active, ,2012424,K346931081,168,1000419872,168,11/05/2020 11:00:20 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/05/2020 12:20:09 PM, ,SAP,Unloaded Reels,FREE, ,Active, ,1015441,1000038663,3000,1000399268,3000,11/05/2020 12:20:09 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/05/2020 12:20:09 PM, ,SAP,Unloaded Reels,FREE, ,Active, ,1015441,1000038663,3000,1000399269,3000,11/05/2020 12:20:09 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/05/2020 12:20:09 PM, ,SAP,Unloaded Reels,FREE, ,Active, ,1015441,1000038664,3000,1000399290,3000,11/05/2020 12:20:09 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/06/2020 11:20:50 AM, ,SAP,Unloaded Reels,FREE, ,Active, ,1013867,1000037255,4000,1000318921,4000,11/06/2020 11:20:50 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/08/2020 12:36:53 PM,Djerentaev,SAP_Q,Unloaded Reels,35041-0002, ,Active, ,2009552,K350410540,104,1000398118,77,11/08/2020 12:36:53 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/08/2020 12:40:07 PM,Djerentaev,SAP_Q,Unloaded Reels,35041-0002, ,Active, ,2009730,K350410501,43,1000399437,22,11/08/2020 12:40:07 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/08/2020 12:40:33 PM,Djerentaev,SAP_Q,Unloaded Reels,35041-0002, ,Active, ,2009753,K350410686,12,1000399452,8,11/08/2020 12:40:33 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/08/2020 05:20:05 PM, ,SAP,Unloaded Reels,FREE, ,Active, ,1014440,1000035431,10000,1000285053,10000,11/08/2020 05:20:05 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/08/2020 05:20:05 PM, ,SAP,Unloaded Reels,FREE, ,Active, ,1014440,1000035431,10000,1000285054,10000,11/08/2020 05:20:05 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/09/2020 10:20:33 AM, ,SAP_Q,Unloaded Reels,33947-0001, ,Active, ,1048862,K339471161,10000,1000418891,10000,11/09/2020 10:20:33 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/09/2020 03:00:51 PM, ,SAP,Unloaded Reels,FREE, ,Active, ,1053508,1000039440,10,1000420419,10,11/09/2020 03:00:51 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/09/2020 08:00:51 PM, ,SAP,Unloaded Reels,FREE, ,Active, ,1053324,1000039405,6,1000419528,6,11/09/2020 08:00:51 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/09/2020 08:01:04 PM, ,SAP,Unloaded Reels,FREE, ,Active, ,1053261,1000039211,10,1000416779,10,11/09/2020 08:01:04 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/10/2020 04:59:22 PM,Sidelnikov,Warehouse-P1,Unloaded Reels,DryBox12, ,Active, ,2006933,K342300156,770,1000312706,6,02/08/2021 01:00:14 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/10/2020 08:00:38 PM, ,SAP,Unloaded Reels,FREE, ,Active, ,1053325,1000039374,10,1000418673,10,11/10/2020 08:00:38 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/10/2020 08:00:41 PM, ,SAP,Unloaded Reels,FREE, ,Active, ,1053270,1000039212,10,1000416782,10,11/10/2020 08:00:41 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/10/2020 08:00:48 PM, ,SAP,Unloaded Reels,FREE, ,Active, ,1053183,1000039373,4,1000418672,4,11/10/2020 08:00:48 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/11/2020 11:21:34 AM,2,SAP_Q,Unloaded Reels,35041-0002, ,Active, ,2009560,K350410698,26,1000399475,14,11/11/2020 11:21:34 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/11/2020 11:21:39 AM,2,SAP_Q,Unloaded Reels,35041-0002, ,Active, ,2009555,K350410458,10,1000399516,6,11/11/2020 11:21:39 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/11/2020 11:21:47 AM,2,SAP_Q,Unloaded Reels,35041-0002, ,Active, ,2011215,K350410706,9,1000399760,5,11/11/2020 11:21:47 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/11/2020 11:21:52 AM,2,SAP_Q,Unloaded Reels,35041-0002, ,Active, ,2009538,K350410463,8,1000398098,4,11/11/2020 11:21:52 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/11/2020 11:22:00 AM,2,SAP_Q,Unloaded Reels,35041-0002, ,Active, ,2009569,K350410457,10,1000398099,6,11/11/2020 11:22:00 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/11/2020 11:22:05 AM,2,SAP_Q,Unloaded Reels,35041-0002, ,Active, ,2009531,K350410459,20,1000398101,8,11/11/2020 11:22:05 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/11/2020 11:22:08 AM,2,SAP_Q,Unloaded Reels,35041-0002, ,Active, ,2009548,K350410408,7,1000398110,3,11/11/2020 11:22:08 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/11/2020 12:49:51 PM,Sklad,SAP_Q,Unloaded Reels,35214-0001, ,Active, ,2011235,K352140189,5,1000421804,5,11/11/2020 12:49:51 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/11/2020 12:49:55 PM,Sklad,SAP_Q,Unloaded Reels,35214-0001, ,Active, ,2011234,K352140190,2,1000421803,2,11/11/2020 12:49:55 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/11/2020 01:20:20 PM, ,SAP,Unloaded Reels,FREE, ,Active, ,1039307,1000027889,10000,1000333207,10000,11/11/2020 01:20:20 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/11/2020 01:20:20 PM, ,SAP,Unloaded Reels,FREE, ,Active, ,1039307,1000027889,10000,1000333208,10000,11/11/2020 01:20:20 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/11/2020 01:20:20 PM, ,SAP,Unloaded Reels,FREE, ,Active, ,1039307,1000027889,10000,1000333209,10000,11/11/2020 01:20:20 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/12/2020 06:20:50 PM, ,SAP,Unloaded Reels,FREE, ,Active, ,1053020,1000039269,4,1000417388,4,11/12/2020 06:20:50 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/13/2020 11:20:23 AM, ,SAP,Unloaded Reels,FREE, ,Active, ,1033334,0000000000,500,1000418675,500,11/13/2020 11:20:23 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/13/2020 12:24:51 PM,Sidelnikov,SAP_Q,Unloaded Reels,34303-0001, ,Active, ,1049485,K343030281,3000,1000317524,394,11/13/2020 12:24:51 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/13/2020 05:20:24 PM, ,SAP,Unloaded Reels,FREE, ,Active, ,3101537,0000000000,8220,1000423322,8220,11/13/2020 05:20:24 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/14/2020 07:16:41 AM,Molokov,SAP_Q,Unloaded Reels,35041-0002, ,Active, ,2009628,K350410614,9996,1000399589,9989,11/14/2020 07:16:41 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/14/2020 04:36:48 PM,Djerentaev,SAP_Q,Unloaded Reels,32641-0001, ,Active, ,2001709,K326410458,5000,1000129330,3373,11/14/2020 04:36:48 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/14/2020 04:36:52 PM,Djerentaev,SAP_Q,Unloaded Reels,32641-0001, ,Active, ,2001814,K326411402,560,1000351590,436,11/14/2020 04:36:52 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/14/2020 04:36:54 PM,Djerentaev,SAP_Q,Unloaded Reels,32641-0001, ,Active, ,2007388,K326411308,280,1000252348,105,11/14/2020 04:36:54 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/14/2020 04:36:56 PM,Djerentaev,SAP_Q,Unloaded Reels,32641-0001, ,Active, ,2001815,K326411220,560,1000187908,133,11/14/2020 04:36:56 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/14/2020 04:36:58 PM,Djerentaev,SAP_Q,Unloaded Reels,32641-0001, ,Active, ,2004955,K326410484,1000,1000142835,788,11/14/2020 04:36:58 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/14/2020 04:37:01 PM,Djerentaev,SAP_Q,Unloaded Reels,32641-0001, ,Active, ,2007388,K326411401,280,1000351589,157,11/14/2020 04:37:01 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/14/2020 04:37:04 PM,Djerentaev,SAP_Q,Unloaded Reels,32641-0001, ,Active, ,2004008,K326410452,500,1000129320,318,11/14/2020 04:37:04 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/14/2020 04:37:07 PM,Djerentaev,SAP_Q,Unloaded Reels,32641-0001, ,Active, ,2004008,K326410452,500,1000129321,100,11/14/2020 04:37:07 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/14/2020 04:37:10 PM,Djerentaev,SAP_Q,Unloaded Reels,32641-0001, ,Active, ,2001701,K326410457,2500,1000129333,1860,11/14/2020 04:37:10 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/14/2020 04:37:58 PM,Djerentaev,SAP_Q,Unloaded Reels,32641-0001, ,Active, ,2004836,K326411395,5000,1000351608,4600,11/14/2020 04:37:58 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/14/2020 04:38:00 PM,Djerentaev,SAP_Q,Unloaded Reels,32641-0001, ,Active, ,2002906,K326411307,280,1000252349,64,11/14/2020 04:38:00 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/14/2020 04:38:04 PM,Djerentaev,SAP_Q,Unloaded Reels,32641-0001, ,Active, ,2006682,K326411266,2500,1000240373,2200,11/14/2020 04:38:04 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/14/2020 04:38:06 PM,Djerentaev,SAP_Q,Unloaded Reels,32641-0001, ,Active, ,2007009,K326411301,3000,1000251777,2498,11/14/2020 04:38:06 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/14/2020 04:38:09 PM,Djerentaev,SAP_Q,Unloaded Reels,32641-0001, ,Active, ,2001291,K326411351,2500,1000315256,2414,11/14/2020 04:38:09 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/15/2020 12:20:33 PM, ,SAP_Q,Unloaded Reels,34303-0001, ,Active, ,1042803,K343030614,1500,1000422164,1500,11/15/2020 12:20:33 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/16/2020 04:20:36 PM, ,SAP,Unloaded Reels,FREE, ,Active, ,3100870,0000000000,200,1000424256,200,11/16/2020 04:20:36 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/16/2020 04:20:36 PM, ,SAP,Unloaded Reels,FREE, ,Active, ,3100871,0000000000,200,1000424257,200,11/16/2020 04:20:36 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/16/2020 04:20:36 PM, ,SAP,Unloaded Reels,FREE, ,Active, ,3100872,0000000000,200,1000424258,200,11/16/2020 04:20:36 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/16/2020 04:20:36 PM, ,SAP,Unloaded Reels,FREE, ,Active, ,3100873,0000000000,200,1000424259,200,11/16/2020 04:20:36 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/16/2020 04:20:36 PM, ,SAP,Unloaded Reels,FREE, ,Active, ,3100874,0000000000,200,1000424260,200,11/16/2020 04:20:36 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/16/2020 09:13:37 PM,Korolev,Warehouse-P1,Unloaded Reels,DryBox31, ,Active, ,1031346,1000029855,1966,1000422727,1936,11/16/2020 09:13:37 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/16/2020 09:14:09 PM,Korolev,Warehouse-P1,Unloaded Reels,DryBox31, ,Active,UnPackaged,1016556,1000022057,2000,1000073978,553,11/16/2020 09:14:09 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/16/2020 09:14:19 PM,Korolev,Warehouse-P1,Unloaded Reels,DryBox31, ,Active, ,1029395,1000021546,2000,1000066105,233,04/01/2021 08:30:46 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/17/2020 09:46:12 AM,2,SAP_Q,Unloaded Reels,32641-0001, ,Active, ,2004110,K326411248,500,1000236918,262,11/17/2020 09:46:12 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/17/2020 09:46:19 AM,2,SAP_Q,Unloaded Reels,32641-0001, ,Active, ,2006697,K326411286,1000,1000240289,862,11/17/2020 09:46:19 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/17/2020 09:46:31 AM,2,SAP_Q,Unloaded Reels,32641-0001, ,Active, ,2004840,K326410443,500,1000199952,177,11/17/2020 09:46:31 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/17/2020 09:46:34 AM,2,SAP_Q,Unloaded Reels,32641-0001, ,Active, ,2002129,K326411354,200,1000315265,77,11/17/2020 09:46:34 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/17/2020 09:46:41 AM,2,SAP_Q,Unloaded Reels,32641-0001, ,Active, ,2004088,K326411285,776,1000286258,579,11/17/2020 09:46:41 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/17/2020 09:46:55 AM,2,SAP_Q,Unloaded Reels,32641-0001, ,Active, ,2004110,K326410395,500,1000228335,652,11/17/2020 09:46:55 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/17/2020 09:47:00 AM,2,SAP_Q,Unloaded Reels,32641-0001, ,Active, ,2004110,K326411248,500,1000236919,484,11/17/2020 09:47:00 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/17/2020 12:20:33 PM, ,SAP,Unloaded Reels,FREE, ,Active, ,1018775,1000016687,5000,1000410379,5000,11/17/2020 12:20:33 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/17/2020 04:20:29 PM, ,SAP,Unloaded Reels,FREE, ,Active, ,1053182,1000039270,4,1000417413,4,11/17/2020 04:20:29 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/18/2020 01:43:58 PM,Sklad,SAP_Q,Unloaded Reels,34062-0002, ,Active, ,2013016,K340621827,10000,1000425034,10000,11/18/2020 01:43:58 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/18/2020 05:52:42 PM,Sklad,SAP_Q,Unloaded Reels,34062-0002, ,Active, ,2008386,K340621875,8,1000425334,8,11/18/2020 05:52:42 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/19/2020 01:33:49 AM,Djerentaev,SAP_Q,Unloaded Reels,32641-0001, ,Active, ,2004109,K326411252,4000,1000236926,3758,11/19/2020 01:33:49 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/19/2020 01:33:51 AM,Djerentaev,SAP_Q,Unloaded Reels,32641-0001, ,Active, ,2006689,K326411275,8000,1000240718,7759,11/19/2020 01:33:51 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/19/2020 01:33:54 AM,Djerentaev,SAP_Q,Unloaded Reels,32641-0001, ,Active, ,2004105,K326410387,10000,1000102318,8267,11/19/2020 01:33:54 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/19/2020 01:33:57 AM,Djerentaev,SAP_Q,Unloaded Reels,32641-0001, ,Active, ,2004103,K326410384,5000,1000101905,2092,11/19/2020 01:33:57 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/19/2020 01:34:00 AM,Djerentaev,SAP_Q,Unloaded Reels,32641-0001, ,Active, ,2003029,K326410435,5000,1000129224,4739,11/19/2020 01:34:00 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/19/2020 01:34:02 AM,Djerentaev,SAP_Q,Unloaded Reels,32641-0001, ,Active, ,2003034,K326410379,5000,1000101923,4177,11/19/2020 01:34:02 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/19/2020 01:34:05 AM,Djerentaev,SAP_Q,Unloaded Reels,32641-0001, ,Active, ,2004847,K326410451,5000,1000129352,4361,11/19/2020 01:34:05 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/19/2020 01:34:07 AM,Djerentaev,SAP_Q,Unloaded Reels,32641-0001, ,Active, ,2004116,K326410404,5000,1000102363,4588,11/19/2020 01:34:07 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/19/2020 01:34:10 AM,Djerentaev,SAP_Q,Unloaded Reels,32641-0001, ,Active, ,2004841,K326410444,5000,1000129349,4579,11/19/2020 01:34:10 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/19/2020 01:34:13 AM,Djerentaev,SAP_Q,Unloaded Reels,32641-0001, ,Active, ,2001411,K326410090,3367,1000047183,794,11/19/2020 01:34:13 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/19/2020 01:34:16 AM,Djerentaev,SAP_Q,Unloaded Reels,32641-0001, ,Active, ,2001227,K326410051,4964,1000047086,4859,11/19/2020 01:34:16 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/19/2020 01:34:20 AM,Djerentaev,SAP_Q,Unloaded Reels,32641-0001, ,Active, ,2009089,K326411333,5000,1000307630,4959,11/19/2020 01:34:20 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/19/2020 01:34:26 AM,Djerentaev,SAP_Q,Unloaded Reels,32641-0001, ,Active, ,2003036,K326410385,3812,1000304910,2672,11/19/2020 01:34:26 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/19/2020 01:34:29 AM,Djerentaev,SAP_Q,Unloaded Reels,32641-0001, ,Active, ,2009398,K326411348,5000,1000315240,1802,11/19/2020 01:34:29 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/19/2020 01:34:32 AM,Djerentaev,SAP_Q,Unloaded Reels,32641-0001, ,Active, ,2004112,K326410398,2430,1000304907,1607,11/19/2020 01:34:32 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/19/2020 01:34:35 AM,Djerentaev,SAP_Q,Unloaded Reels,32641-0001, ,Active, ,2006690,K326411329,4000,1000307621,3795,11/19/2020 01:34:35 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/19/2020 01:34:39 AM,Djerentaev,SAP_Q,Unloaded Reels,32641-0001, ,Active, ,2004842,K326410445,5000,1000129345,5000,11/19/2020 01:34:39 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/19/2020 01:34:42 AM,Djerentaev,SAP_Q,Unloaded Reels,32641-0001, ,Active, ,2004010,K326410324,2697,1000304905,2652,11/19/2020 01:34:42 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/19/2020 01:34:44 AM,Djerentaev,SAP_Q,Unloaded Reels,32641-0001, ,Active, ,2004009,K326410323,2017,1000304912,1846,11/19/2020 01:34:44 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/19/2020 01:34:48 AM,Djerentaev,SAP_Q,Unloaded Reels,32641-0001, ,Active, ,2010940,K326411389,5000,1000351602,4797,11/19/2020 01:34:48 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/19/2020 01:34:59 AM,Djerentaev,SAP_Q,Unloaded Reels,32641-0001, ,Active, ,2004106,K326410388,10000,1000102342,1295,11/19/2020 01:34:59 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/19/2020 01:35:02 AM,Djerentaev,SAP_Q,Unloaded Reels,32641-0001, ,Active, ,2004104,K326410386,5703,1000304903,2649,11/19/2020 01:35:02 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/19/2020 01:35:05 AM,Djerentaev,SAP_Q,Unloaded Reels,32641-0001, ,Active, ,2001253,K326410073,4282,1000079762,3187,11/19/2020 01:35:05 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/19/2020 01:35:08 AM,Djerentaev,SAP_Q,Unloaded Reels,32641-0001, ,Active, ,2001300,K326411335,5000,1000307632,4822,11/19/2020 01:35:08 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0,11/19/2020 01:35:12 AM,Djerentaev,SAP_Q,Unloaded Reels,32641-0001, ,Active, ,2001374,K326411341,1000,1000315223,897,11/19/2020 01:35:12 AM,0, , , , ,0,0, ,0,0, , , , 
